system:index,AOI,BUILDING,Browning fraction,BrowningSqKm,CLASSDSCRP,CNTASSDVAL,CNVYNAME,CVTTXCD,CVTTXDSCRP,CorpSspct,GLOBALID,GreeningFraction,GreeningSqKm,IMPRASSESS,IMPR_APPR,LANDAPPR,LANDASSESS,LIVUNITS,LNDVALUE,LOWPARCELI,LandUse,NAME,NAME_1,NonHispani,OBJECTID,OWNERNME1,OWNERNME2,PARCELID,PSTLADDRES,PSTLADDR_1,PSTLCITY,PSTLSTATE,PSTLZIP5,Proporti_1,Proporti_2,Proportion,REFERENCE,SITEADDRES,SITECITY,SITESTATE,SITEZIP,STATEDAREA,Shape__Are,Shape__Len,TOT_APPR,UNIT,USEDSCRP,ZONECLASS,browning,greening,layer,path,.geo
00000000000000000241,,,0.3097337826090144,6.448533801351109E-4,,,,,,LLC,3fcf144f-6ad8-46fe-97f0-dbd54a859b37,0.6877230836731687,0.001431812,0,0,92200,36880,0,92200,17 02590001026,Residential - Single Family,Collier Heights,Collier Heights,95.3,46109,PID INVESTMENTS LLC,,17 025900010266,572 LAKESHORE DR NE,,ATLANTA,GA,30307,0.105628644,0.088002637,0.120765832,R143,0 JONES RD NW,ATLANTA,GA,30318,,70132.45923,1114.168633,92200,,Fulton,R-4,644.8533801351109,1431.8120269864216,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48630226174355,33.781052645202045],[-84.4862576740717,33.781052610354784],[-84.4862576740717,33.780450693182786],[-84.48613727918267,33.78045067520174],[-84.48595892778727,33.78045070549953],[-84.48595444498035,33.78045067544285],[-84.48595892778727,33.781195369007094],[-84.48596341059383,33.78119089575703],[-84.48596781334992,33.781190837277364],[-84.4859722961558,33.781186448994774],[-84.48598126176651,33.78117750249208],[-84.48599463012994,33.78117300081806],[-84.48600351568717,33.78116413570872],[-84.48600799849031,33.781159662454996],[-84.48601240124304,33.78115968894155],[-84.48602584964938,33.78115077248967],[-84.48603921800259,33.78114627080839],[-84.48603921800259,33.78114185246374],[-84.48604362075298,33.78114179398081],[-84.48605698910214,33.78113287395159],[-84.48607043749819,33.78112846080476],[-84.4860838058412,33.78112395911651],[-84.48609717418117,33.78111503908011],[-84.48610165697711,33.781115069134195],[-84.4861060597228,33.78111509561684],[-84.48611942805766,33.7811105939233],[-84.48613279638947,33.78110617719602],[-84.48615064751039,33.78110170555064],[-84.48616401583504,33.78109720385069],[-84.48616849862586,33.78109723390201],[-84.48617298141635,33.78109726395315],[-84.48618634973589,33.78109276225013],[-84.48619971805238,33.78109276386138],[-84.48621756915284,33.781088292204046],[-84.48630226174355,33.781052645202045]]]}"
000000000000000006e7,,,0,2.9867870840371823E-6,,,,,,LLC,32836bb7-9838-4873-b07a-1bc97eacab28,0,2.1547714088944838E-5,0,0,437500,175000,0,437500,17 02600002051,Residential - Single Family,Collier Heights,Collier Heights,95.3,46162,FONNAY PROPERTIES LLC,,17 026000020510,7915 BLACK HORSE RUN,,WINSTON,GA,30187,0.105628644,0.088002637,0.120765832,R143,0 BANKHEAD HWY NW,ATLANTA,GA,30318,,126938.6133,1442.190128,437500,,Fulton,R-4,2.986787084037182,21.547714088944836,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""MultiLineString"",""coordinates"":[[[-84.48870127353838,33.783201928754586],[-84.48883504656999,33.78334907908935],[-84.48888855578264,33.783407047403045],[-84.48888855578264,33.7834115065041]],[[-84.48809037669406,33.78254644089973],[-84.48808591759301,33.78254644089973],[-84.48795660366247,33.782608868314476]]]}"
00000000000000000a19,,,0.2302754433921113,1.6937071324423254E-4,,,,,,LLC,cf8c93b4-be18-4d18-8ae7-a28514a6e315,0.7684648422958367,5.652163188809273E-4,0,0,9000,3600,0,9000,17 02600002055,Residential - Single Family,Collier Heights,Collier Heights,95.3,48456,SPRING GROVE PARTNERS LLC,,17 026000020551,P O BOX 28200,,ATLANTA,GA,30358,0.105628644,0.088002637,0.120765832,R143,0 JAMIMA ST NW,ATLANTA,GA,30318,,7974.375732,407.2140198,9000,,Fulton,R-4,169.37071324423255,565.2163188809274,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48996321772509,33.78227444171599],[-84.48951728737913,33.782096095868184],[-84.48942811691036,33.78222093093906],[-84.48987404793729,33.782399276948624],[-84.48996321772509,33.78227444171599]]]}"
00000000000000000c74,,,0.4268955461085043,2.9120110990592084E-4,,,,,,LLC,c79df2c2-0a16-464d-b968-107aad90962f,0.5726699808551824,3.9063919864004747E-4,0,0,18000,7200,0,18000,17 02600002030,Residential - Single Family,Collier Heights,Collier Heights,95.3,134091,SPRING GROVE PARTNERS LLC,,17 026000020304,P O BOX 28200,,ATLANTA,GA,30358,0.105628644,0.088002637,0.120765832,R143,0 AZLEE PL NW,ATLANTA,GA,30318,,7288.622314,391.5904543,18000,,Fulton,R-4,291.2011099059208,390.6391986400475,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48976702800319,33.78114182310939],[-84.48962430777092,33.781137329431125],[-84.4896019751848,33.78113735337061],[-84.48957972263528,33.78153868628216],[-84.48974469547164,33.781543152540046],[-84.48976702800319,33.78114182310939]]]}"
0000000000000000209c,,,0.4419832480589458,7.464964780836711E-4,,,,,,LLC,e3923046-1b06-48c9-898c-887e6e73e909,0.5551415671512379,9.37617492373784E-4,0,0,27700,11080,0,27700,17 02600002102,Residential - Single Family,Collier Heights,Collier Heights,95.3,46129,EAGLE OCEAN PROPERTIES LLC,,17 026000021021,P O BOX 2934,,HELENDALE,CA,92342,0.105628644,0.088002637,0.120765832,R143,3097 AZLEE PL NW,ATLANTA,GA,30318,,18193.25952,577.1104593,27700,,Fulton,R-4,746.4964780836711,937.6174924,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48956635509245,33.78165016320535],[-84.48919622502687,33.78164122255116],[-84.48894656200763,33.78202918416259],[-84.48909816898278,33.782087179745204],[-84.48924081045534,33.78214511524013],[-84.48956635509245,33.78165016320535]]]}"
00000000000000000160,,,0.5241382755084711,0.001079686,,,,,,LLC,903ebc4b-76f0-447e-91a9-371f614493c4,0.4754546034661275,9.794014824611294E-4,17520,43800,27900,11160,1,27900,17 02600002076,Residential - Single Family,Collier Heights,Collier Heights,95.3,46191,DERAAJO LLC,,17 026000020767,745 CHASTAIN RD STE 1140,,NORTH LAS VEGAS,NV,89031,0.105628644,0.088002637,0.120765832,R143,988 CALLAHAN ST NW,ATLANTA,GA,30318,,22309.07202,621.1387183,71700,,Fulton,R-4,1079.6862630107823,979.4014824611295,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48909816898278,33.782087179745204],[-84.48894656200763,33.78202918416259],[-84.48870130047104,33.78193107081161],[-84.4885719454076,33.78187755065573],[-84.48843370487147,33.782073778899985],[-84.48882169007464,33.7824884727651],[-84.48909816898278,33.782087179745204]]]}"
000000000000000003fc,,,0.3291404421303695,5.032435102743263E-4,,,,,,LLC,79ed4323-1de1-4a7e-8ff5-8b6594376b00,0.668888834,0.001022706,32440,81100,27700,11080,1,27700,17 02600002085,Residential - Single Family,Collier Heights,Collier Heights,95.3,51106,PREMIER LIVING LLC,,17 026000020858,12 GRAYSBURG DR,,CARTERSVILLE,GA,30120,0.105628644,0.088002637,0.120765832,R143,3054 AZLEE PL NW,ATLANTA,GA,30318,,16396.44409,542.1855991,108800,,Fulton,R-4,503.2435102743263,1022.7061816583662,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48770247343072,33.781618963330764],[-84.48741261987912,33.78125333315353],[-84.48719857079308,33.78148518019251],[-84.48750619606558,33.78186868110832],[-84.48770247343072,33.781618963330764]]]}"
0000000000000000079c,,,0.3522857477656184,4.884647803126595E-4,,,,,,LLC,740711b1-17bd-4b53-ab27-a14d4d3e8a3f,0.6472799510684433,8.974914855476686E-4,7080,17700,24400,9760,1,24400,17 02600002048,Residential - Single Family,Collier Heights,Collier Heights,95.3,51176,JIUS ENTERPRISES LLC,,17 026000020486,3950 JACKIE DR,,DOUGLASVILLE,GA,30135,0.105628644,0.088002637,0.120765832,R143,3043 AZLEE PL NW,ATLANTA,GA,30318,,14900.992431640598,608.8476876,42100,,Fulton,R-4,488.4647803126595,897.4914855476686,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4880859008014,33.78254640542985],[-84.48805027978429,33.78250632671588],[-84.48793877385326,33.78238588336096],[-84.48783623303528,33.78227442131685],[-84.48757311615488,33.78198909107193],[-84.48749731073694,33.78209157950903],[-84.4874616093128,33.782145130996035],[-84.48790307269896,33.78263112055736],[-84.4879566244222,33.782608868477965],[-84.4880859008014,33.78254640542985]]]}"
000000000000000007ed,,,0.2946281918764927,3.5535674639180603E-4,,,,,,LLC,919d7441-f7d1-46b6-8334-26636cc806ae,0.7041912126966208,8.493386073742425E-4,12040,30100,20400,8160,1,20400,17 02600002049,Residential - Single Family,Collier Heights,Collier Heights,95.3,51161,WARDEN WORKS LLC,,17 026000020494,1484 LIBERTY PKWY,,ATLANTA,GA,30318,0.105628644,0.088002637,0.120765832,R143,3037 AZLEE PL NW,ATLANTA,GA,30318,,13241.911132812502,547.8853675,50500,,Fulton,R-4,355.35674639180604,849.3386073742425,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4874616093128,33.782145130996035],[-84.48740813718379,33.78221649765802],[-84.48733681425287,33.78230567585066],[-84.48772472669556,33.782711446991726],[-84.48790307269896,33.78263112055736],[-84.4874616093128,33.782145130996035]]]}"
00000000000000000cef,,,0.2834181953216827,1.9679938904771616E-4,,,,,,LLC,ef870aef-c1f4-46df-838a-e36f67849f67,0.7161582377122675,4.972845991179057E-4,44880,112200,22600,9040,1,22600,17 02600002024,Residential - Single Family,Collier Heights,Collier Heights,95.3,50914,GEORGIA SELECTED HOMES LLC,,17 026000020247,9455 COLLINS AVE UNIT 605,,BAL HARBOUR,FL,33154,0.105628644,0.088002637,0.120765832,R143,3078 AZLEE PL NW,ATLANTA,GA,30318,,7475.361816406251,398.7682588,134800,,Fulton,R-4,196.79938904771615,497.28459911790577,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48863438167449,33.78111502727794],[-84.48846940570138,33.781110644412465],[-84.48844707267357,33.781520809812676],[-84.4884827734953,33.781520872426306],[-84.4885184742952,33.78152085006046],[-84.48854969246558,33.781520882693634],[-84.48861212875626,33.781525281305164],[-84.48863438167449,33.78111502727794]]]}"
000000000000000020d3,,,0.37860967271139967,3.4250408898253075E-4,,,,,,LLC,707185ce-e809-4bc6-9d69-1f836d244389,0.6199296511058309,5.608109239911335E-4,33080,82700,23800,9520,1,23800,17 02600002104,Residential - Single Family,Collier Heights,Collier Heights,95.3,139927,ARJUN BORROWER LLC,,17 026000021047,4651 ROSWELL RD,,ATLANTA,GA,30328,0.105628644,0.088002637,0.120765832,R143,3055 AZLEE PL NW,ATLANTA,GA,30318,,9817.938477,420.8393716,106500,,Fulton,R-4,342.50408898253073,560.8109239911336,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.48797887759022,33.782091645674534],[-84.48771135872813,33.781810707113415],[-84.48758648415397,33.78196674606398],[-84.48757311615488,33.78198909107193],[-84.48783623303528,33.78227442131685],[-84.48797887759022,33.782091645674534]]]}"
00000000000000000389,,#,0,0,,,,,,LLC,68aaf142-872d-49f5-86c4-08198b42fbc2,0.9990010596893995,2.3543767004737668E-5,0,0,32600,13040,0,32600,14 01500011028,Residential - Single Family,Cascade Avenue/Road,Cascade Avenue Road,87.3,85356,DG CASCADE LLC,,14 015000110287,210 SANDY SPRINGS PL,,ATLANTA,GA,30318,0.080292138,0.077111497,0.182730924,R1618,0 BEECHER ST SW # REAR,ATLANTA,GA,30310,,6295.484375000001,425.9834208,32600,REAR,Fulton,R-4,0,23.543767004737667,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43901351025102,33.733108375970104],[-84.43900902384664,33.73310834425335],[-84.438968886535,33.733166384639304],[-84.4387726859875,33.73315297184185],[-84.4387726859875,33.73316189760901],[-84.43877717240996,33.733161929335495],[-84.43897785934956,33.73317528883702],[-84.43901351025102,33.733108375970104]]]}"
00000000000000000673,,,0,0,,,,,,LLC,6cb7c08f-55cf-4cfa-8738-d243ab891df9,0.999538372,7.464957430699294E-4,0,0,3300,1320,0,3300,14 01510004046,Residential - Single Family,Cascade Avenue/Road,Cascade Avenue Road,87.3,85648,TORA AVODA LLC,,14 015100040467,952 E 3RD ST APT 1,,BROOKLYN,NY,11230,0.080292138,0.077111497,0.182730924,R1618,0 ORLANDO ST SW REAR,ATLANTA,GA,30311,,7944.027588,387.2028319,3300,REAR,Fulton,R-4,0,746.4957430699294,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44079714925185,33.72644204333698],[-84.44077928429016,33.72642865836018],[-84.44061881983848,33.72651785134023],[-84.44089528627624,33.7268076762934],[-84.44106023621895,33.72671400911234],[-84.44099334302469,33.72664715756517],[-84.44089080001585,33.72654010751949],[-84.44079714925185,33.72644204333698]]]}"
000000000000000006ba,,#,0.001136478,1.596240987964705E-6,,,,,,LLC,c27c34fd-0fd3-4e7d-bd2b-53473963ed9c,0.9984299018181284,0.001402346,0,0,6600,2640,0,6600,14 01510004047,Residential - Single Family,Cascade Avenue/Road,Cascade Avenue Road,87.3,85665,TORA AVODA LLC,,14 015100040475,952 E 3RD ST APT 1,,BROOKLYN,NY,11230,0.080292138,0.077111497,0.182730924,R1618,0 ORLANDO ST SW # REAR,ATLANTA,GA,30311,,15163.2356,515.5542529,6600,REAR,Fulton,R-4,1.596240987964705,1402.3456413439678,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44106023621895,33.72671400911234],[-84.44089528627624,33.7268076762934],[-84.44059646853952,33.72696818234596],[-84.44062771228839,33.726999426286206],[-84.44077039186324,33.727137609545395],[-84.4408105279416,33.72717775437038],[-84.44122967193233,33.72689241589326],[-84.44106023621895,33.72671400911234]]]}"
00000000000000000832,,,0,0,,,,,,LLC,c15ce003-52ba-48f5-a342-19d2aa6512d9,0.9995391451389566,8.066096876213361E-4,0,0,20400,8160,0,20400,14 01510008044,Residential - Single Family,Cascade Avenue/Road,Cascade Avenue Road,87.3,85778,RL ASSET COMPANY LLC,,14 015100080448,150 FAIRFIELD PL NW,,ATLANTA,GA,30326,0.080292138,0.077111497,0.182730924,R1618,0 ORLANDO PL SW,ATLANTA,GA,30311,,8713.028076,425.8063783,20400,,Fulton,R-4,0,806.6096876213361,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43907591930497,33.72617449318297],[-84.43895999383349,33.72629935194081],[-84.43936128566042,33.72655798189727],[-84.43937466467781,33.726544556184955],[-84.43939253006754,33.726531247152465],[-84.43941928808499,33.72650890141762],[-84.43943715346113,33.726495507358095],[-84.43945053246121,33.72648216663907],[-84.43946831771406,33.72646876896804],[-84.43948618307525,33.72645537489339],[-84.43907591930497,33.72617449318297]]]}"
00000000000000000b07,,,0.00342909,8.584615049876419E-6,,,,,,LLC,1a3acd50-8105-4f0a-8483-273f6d382619,0.996136107,0.002493794,0,0,59600,23840,0,59600,14 01510008059,Residential - Single Family,Cascade Avenue/Road,Cascade Avenue Road,87.3,85770,ACE DEVELOPMENT SOLUTIONS LLC,,14 015100080596,150 FAIRFIELD PL NW APT A13,,POMPANO BEACH,FL,33060,0.080292138,0.077111497,0.182730924,R1618,0 ORLANDO ST SW,ATLANTA,GA,30311,,27099.6228,958.1026118,59600,,Fulton,R-4,8.584615049876419,2493.7942167626893,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43817967405353,33.723726407823385],[-84.43771147720108,33.72429723215985],[-84.43792995350759,33.72449341009309],[-84.43864338073529,33.72361046727549],[-84.43861221604388,33.72357931045759],[-84.43837587658533,33.72384685576606],[-84.43819745969189,33.72370416827794],[-84.43817967405353,33.723726407823385]]]}"
00000000000000000b34,,#,0.026260289429369643,3.7277333535657206E-4,,,,,,LLC,2b2281c8-b190-40f9-9b8f-f60921beaecc,0.9733713327300696,0.013817322128843328,0,0,89200,35680,0,89200,14 01510008049,Residential - Single Family,Cascade Avenue/Road,Cascade Avenue Road,87.3,85780,RL ASSET COMPANY LLC,,14 015100080497,150 FAIRFIELD PL NW,,ATLANTA,GA,30326,0.080292138,0.077111497,0.182730924,R1618,0 ORLANDO PL SW # REAR,ATLANTA,GA,30311,,153033.093,1782.470817,89200,REAR,Fulton,R-4,372.7733353565721,13817.322128843329,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43924095448055,33.72600057869183],[-84.43941928808499,33.725813319146965],[-84.43918295187954,33.72560376092563],[-84.43826884253748,33.72479217384271],[-84.4382153254403,33.724743094232984],[-84.4382153254403,33.72481000092995],[-84.43821083897484,33.72495270901456],[-84.4382064326245,33.72509091471014],[-84.4382064326245,33.72522472755794],[-84.43820194615837,33.7254298355005],[-84.43819745969189,33.72549670999257],[-84.43819745969189,33.725634942991555],[-84.43819305334054,33.7257731476743],[-84.4381885668734,33.72591143356281],[-84.4381885668734,33.72604516022178],[-84.43818408040588,33.726183360692744],[-84.43817967405353,33.726321649574224],[-84.43817967405353,33.72645988135272],[-84.43817518758534,33.726584734133596],[-84.43849180321166,33.726794331389925],[-84.43860324317335,33.726673862891985],[-84.43872814220295,33.7265445627926],[-84.43884406813281,33.72642421037908],[-84.43895999383349,33.72629935194081],[-84.43907591930497,33.72617449318297],[-84.43924095448055,33.72600057869183]]]}"
00000000000000000bb3,,,0.041824108,1.2190494505798118E-6,,,,,,LLC,905b8325-0523-4ef3-b6b8-556f8ac74b2b,0.9563701397430564,2.7875370206084904E-5,0,0,40600,16240,0,40600,14 01500011017,Residential - Single Family,Cascade Avenue/Road,Cascade Avenue Road,87.3,85334,DG CASCADE LLC,,14 015000110170,210 SANDY SPRINGS PL,,ATLANTA,GA,30318,0.080292138,0.077111497,0.182730924,R1618,0 BEECHER ST SW,ATLANTA,GA,30310,,8288.497314,433.8033652,40600,,Fulton,R-4,1.2190494505798117,27.875370206084902,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4387726859875,33.73316189760901],[-84.4385453200565,33.73358554962521],[-84.4385542128209,33.73358552449068],[-84.43877717240996,33.733161929335495],[-84.4387726859875,33.73316189760901]]]}"
00000000000000000e16,,,0.059129521093070105,4.663289137587837E-5,,,,,,LLC,5decc9b4-4723-4564-bdfd-957dfb8a1e9b,0.9402083151660147,7.415015616788566E-4,0,0,41800,16720,0,41800,14 01510008018,Residential - Single Family,Cascade Avenue/Road,Cascade Avenue Road,87.3,85738,DEC CAPITAL LLC,,14 015100080182,2221 PEACHTREE RD,,ATLANTA,GA,30309,0.080292138,0.077111497,0.182730924,R1618,1111 WESTMONT RD SW,ATLANTA,GA,30311,,8548.52002,430.731127,41800,,Fulton,R-4,46.63289137587837,741.5015616788567,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4382153254403,33.72481000092995],[-84.43767574539179,33.72480996613266],[-84.43767574539179,33.72489472583042],[-84.43767574539179,33.72495270584028],[-84.43821083897484,33.72495270901456],[-84.4382153254403,33.72481000092995]]]}"
000000000000000015fa,,,0.114566749,8.690418964624406E-5,,,,,,LLC,9b54659e-9e58-4bab-8d47-2f50996b01e4,0.887443408,6.731669634608661E-4,0,0,41800,16720,0,41800,14 01510008010,Residential - Single Family,Cascade Avenue/Road,Cascade Avenue Road,87.3,85695,SOUTHSIDE RE ACQUISITIONS LLC,,14 015100080109,331 BARRINGTON FARMS PKWY,,NEWNAN,GA,30265,0.080292138,0.077111497,0.182730924,R1618,1071 WESTMONT RD SW,ATLANTA,GA,30311,,8389.29248,435.5333554,41800,,Fulton,R-4,86.90418964624405,673.1669634608661,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4381885668734,33.72591143356281],[-84.43764009367698,33.72591142310565],[-84.43763568728374,33.72599615366789],[-84.43763568728374,33.72604520655983],[-84.4381885668734,33.72604516022178],[-84.4381885668734,33.72591143356281]]]}"
00000000000000001663,,,0.063338438,4.532152411890964E-5,,,,,,LLC,82fbe4f2-1a88-48d9-b1a3-b4d6cb23530c,0.9389439670171582,6.718569772321777E-4,0,0,41800,16720,0,41800,14 01510008006,Residential - Single Family,Cascade Avenue/Road,Cascade Avenue Road,87.3,85691,RL ASSET COMPANY LLC,,14 015100080067,150 FAIRFIELD PL NW,,PINE LAKE,GA,30072,0.080292138,0.077111497,0.182730924,R1618,0 WESTMONT RD SW,ATLANTA,GA,30311,,7675.958007812501,428.6276475,41800,,Fulton,R-4,45.321524118909636,671.8569772321778,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43817967405353,33.72645988135272],[-84.43762230786956,33.726459895646094],[-84.43761782135874,33.7265847483258],[-84.43791208767225,33.726584719709344],[-84.43817518758534,33.726584734133596],[-84.43817967405353,33.72645988135272]]]}"
